STATE,NAME,CENSUSAREA,Longitude,Latitude,Hospital Count,Bed Count,FIPS_plotly,POPESTIMATE2018,Median_Household_Income_2018
NE,Red Willow,716.985,40.17557281960047,-100.4770192104672,1.0,25.0,31145,10726.0,49034.0
IA,Cass,564.269,41.33146006659204,-94.92791359086154,1.0,33.0,19029,12930.0,50356.0
IA,Chickasaw,504.38,43.06001295157206,-92.31773347207972,1.0,18.0,19037,11964.0,64190.0
IL,Jersey,369.271,39.090873143479506,-90.35265356685176,1.0,49.0,17083,21847.0,59117.0
IL,Jo Daviess,601.087,42.36522570681333,-90.21178825644226,1.0,25.0,17085,21366.0,56832.0
IL,Lake,443.67,42.3231915020082,-88.00385646486711,8.0,968.0,17097,700832.0,87336.0
IL,Macon,580.689,39.86066924453669,-88.96347586444085,2.0,188.0,17115,104712.0,50684.0
IL,Madison,715.582,38.82985729983748,-89.9048543059683,6.0,943.0,17119,264461.0,60121.0
TN,Decatur,333.845,35.59454230253134,-88.1106156203485,1.0,40.0,47039,11706.0,42905.0
TN,Dickson,489.896,36.151960684172636,-87.35749838212018,1.0,157.0,47043,53446.0,56166.0
TN,Gibson,602.742,35.9935948788486,-88.93642189533749,1.0,70.0,47053,49045.0,42720.0
TN,Giles,610.927,35.20073277508788,-87.03762648031659,1.0,95.0,47055,29503.0,48024.0
ME,Knox,365.134,44.157980480685225,-69.17199361680943,1.0,109.0,23013,39771.0,56678.0
ME,Penobscot,3397.362,45.400414684210396,-68.6510355290944,6.0,773.0,23019,151096.0,47840.0
ME,Somerset,3924.403,45.51012164556821,-69.95891293037326,2.0,50.0,23025,50592.0,43755.0
OK,Pittsburg,1305.462,34.922677193408305,-95.74991726723435,2.0,185.0,40121,43877.0,42376.0
OK,Roger Mills,1141.136,35.68785274676492,-99.69428082478552,1.0,15.0,40129,3656.0,53871.0
MD,Wicomico,374.444,38.372026645066335,-75.62416801509605,3.0,416.0,24045,103195.0,54313.0
MA,Suffolk,58.154,42.332912322492696,-71.07749107491968,24.0,6162.0,25025,807252.0,68743.0
MI,Alcona,674.585,44.68477813380706,-83.59385273407436,,,26001,10362.0,39862.0
OR,Curry,1627.46,42.45925498138611,-124.15781770490032,2.0,24.0,41015,22813.0,48788.0
OR,Harney,10133.17,43.06410627887581,-118.96806149503468,1.0,22.0,41025,7329.0,43370.0
MI,Leelanau,347.171,44.92987367194442,-85.81019434349383,,,26089,21764.0,67349.0
MI,Mason,495.073,43.99536174746027,-86.25023341906984,1.0,49.0,26105,29100.0,51083.0
MS,Walthall,403.944,31.14662164979695,-90.10136996757636,1.0,25.0,28147,14465.0,33566.0
PA,Schuylkill,778.634,40.70590912714066,-76.21263156263278,3.0,361.0,42107,142067.0,48809.0
PA,Wayne,725.604,41.64940507484564,-75.3013356374813,1.0,112.0,42127,51276.0,53602.0
PA,Westmoreland,1027.554,40.309488584178524,-79.46488738280983,4.0,654.0,42129,350611.0,58398.0
UT,Emery,4462.314,38.99567625216704,-110.70182257120209,,,49015,10014.0,54213.0
UT,Iron,3296.681,37.85963657354392,-113.28793959763141,1.0,48.0,49021,52775.0,51393.0
UT,Kane,3990.229,37.28456440511492,-111.88688081340555,1.0,0.0,49025,7709.0,52355.0
TN,Cocke,434.565,35.92826407003324,-83.12025618928281,1.0,74.0,47029,35774.0,36192.0
ME,Waldo,729.918,44.500351976362516,-69.14704108714201,1.0,25.0,23027,39694.0,49482.0
NE,Scotts Bluff,739.401,41.850885294105304,-103.70976300590704,1.0,166.0,31157,35989.0,50247.0
NE,Sioux,2066.74,42.48926840624308,-103.75983775225643,,,31165,1187.0,50861.0
NE,Valley,568.048,41.56781596215935,-98.97979129150416,1.0,16.0,31175,4190.0,48604.0
NE,Washington,389.958,41.52988182630856,-96.22193547148834,1.0,25.0,31177,20667.0,77838.0
NV,Churchill,4930.458,39.58138702922727,-118.33617849442889,1.0,40.0,32001,24440.0,58429.0
NV,Clark,7891.431,36.215734895462155,-115.01567480764083,42.0,5467.0,32003,2231647.0,57155.0
MI,Arenac,363.191,44.06506764988756,-83.89480966134848,1.0,25.0,26011,15041.0,42540.0
MT,Park,2803.063,45.48868583692498,-110.5265621636804,1.0,25.0,30067,16736.0,61044.0
MT,Pondera,1622.863,48.22881516675723,-112.22505566063823,1.0,79.0,30073,5972.0,42890.0
MT,Prairie,1736.737,46.861432308188945,-105.38127582852925,1.0,22.0,30079,1087.0,42754.0
MT,Ravalli,2390.821,46.081738323062005,-114.11897104843813,1.0,37.0,30081,43172.0,50055.0
MT,Sanders,2760.524,47.67347042537047,-115.13887986956271,1.0,44.0,30089,11844.0,39861.0
MT,Stillwater,1795.35,45.67013451587405,-109.39399896988944,1.0,23.0,30095,9534.0,66226.0
MI,Menominee,1044.079,45.58151770285512,-87.55540610506164,,,26109,22983.0,46486.0
MS,Warren,588.501,32.3559275575172,-90.8633533658454,2.0,396.0,28149,46176.0,46049.0
MS,Yalobusha,467.129,34.0284714678083,-89.70890484934868,1.0,26.0,28161,12392.0,39551.0
MO,Atchison,547.302,40.43339438818596,-95.42633046742006,1.0,18.0,29005,5171.0,49122.0
MO,Barton,591.921,37.502055699541515,-94.34736803586192,1.0,25.0,29011,11798.0,41583.0
MO,Boone,685.414,38.990290834940005,-92.30901746365873,6.0,620.0,29019,180005.0,55136.0
MO,Caldwell,426.393,39.65620475658738,-93.98307271514129,,,29025,9108.0,47591.0
OH,Lake,227.493,41.69689609734941,-81.23713184691611,3.0,561.0,39085,230514.0,65883.0
OH,Lucas,340.855,41.623156435506104,-83.6550031980426,14.0,3357.0,39095,429899.0,47865.0
RI,Washington,329.235,41.46781611714991,-71.62472294163132,2.0,225.0,44009,126179.0,86715.0
SC,Barnwell,548.393,33.26573323785141,-81.43664690856407,,,45011,21112.0,38131.0
SC,Beaufort,576.28,32.38989842772185,-80.72696829521571,3.0,290.0,45013,188715.0,65843.0
NV,Lander,5490.105,39.933238475637836,-117.03829443713154,1.0,7.0,32015,5575.0,79278.0
NV,Lyon,2001.187,39.0218309124954,-119.18747670298848,1.0,63.0,32019,55808.0,59732.0
NV,Storey,262.92,39.447078536251844,-119.53141709145503,,,32029,4029.0,68236.0
OH,Monroe,455.721,39.72666403387222,-81.07936673359109,,,39111,13790.0,46314.0
OH,Montgomery,461.553,39.754376897050676,-84.29026255880834,17.0,3458.0,39113,532331.0,51071.0
OH,Ottawa,254.917,41.53329065937046,-83.12408424964632,1.0,25.0,39123,40769.0,58345.0
OH,Scioto,610.213,38.8011158913095,-82.99367949381934,2.0,446.0,39145,75502.0,41267.0
OH,Trumbull,618.297,41.31742008599128,-80.76110030078303,5.0,693.0,39155,198627.0,47424.0
MT,Treasure,977.398,46.21198854006747,-107.27337928758554,,,30103,679.0,50774.0
MT,Valley,4925.819,48.36452789337948,-106.66999885906611,1.0,25.0,30105,7437.0,48390.0
ND,Richland,1435.779,46.26421233110735,-96.94879979294099,,,38077,16239.0,61174.0
ND,Sioux,1094.094,46.11358934750414,-101.03733842438594,1.0,0.0,38085,4358.0,37002.0
ND,Walsh,1281.931,48.369564759909245,-97.7179088201603,2.0,28.0,38099,10667.0,59705.0
ND,Williams,2077.401,48.34474156182359,-103.47945835774674,2.0,50.0,38105,35350.0,79354.0
MO,Cape Girardeau,578.535,37.384763280610855,-89.68477749087316,3.0,601.0,29031,78753.0,51962.0
MO,Cass,696.836,38.648954442433634,-94.35469524614186,2.0,106.0,29037,104954.0,71374.0
NY,Kings,70.816,40.64046759638907,-73.94320437987842,16.0,5660.0,36047,2582830.0,60862.0
NY,Madison,654.842,42.913743906864745,-75.6733212481078,2.0,126.0,36053,70795.0,59114.0
NY,New York,22.829,40.78295263980738,-73.96322872352117,25.0,9842.0,36061,1628701.0,84610.0
NY,Onondaga,778.39,43.010350973266405,-76.19521778445643,7.0,1672.0,36067,461809.0,59786.0
OR,Malheur,9887.532,43.195368393577574,-117.62202727600277,1.0,49.0,41045,30725.0,42624.0
OR,Sherman,823.694,45.40059598718714,-120.69153268643538,,,41055,1708.0,58838.0
OR,Tillamook,1102.58,45.463874869659456,-123.71027076551212,1.0,25.0,41057,26787.0,52486.0
OR,Wallowa,3146.189,45.58032761686858,-117.18012403914206,1.0,57.0,41063,7081.0,48137.0
OR,Washington,724.23,45.55865674686659,-123.09274284311442,5.0,869.0,41067,597695.0,82819.0
MO,Johnson,829.282,38.743788796779654,-93.80600506076978,1.0,75.0,29101,53652.0,52151.0
MO,Lafayette,628.433,39.06603223424991,-93.78218002492665,1.0,32.0,29107,32598.0,53389.0
MO,Lincoln,626.556,39.05752288890819,-90.95981583118375,1.0,25.0,29113,57686.0,62238.0
MO,Madison,494.39,37.47788366008018,-90.34408767420378,1.0,144.0,29123,12188.0,40191.0
MO,Marion,436.924,39.80471908287523,-91.62646237736746,1.0,99.0,29127,28592.0,49393.0
OH,Vinton,412.36,39.25284301679502,-82.48595540070261,,,39163,13139.0,43457.0
TN,Hawkins,486.975,36.44169378409708,-82.94578300741696,1.0,50.0,47073,56530.0,42188.0
TN,Henry,562.096,36.33138649942294,-88.3001297078932,1.0,142.0,47079,32358.0,43159.0
TN,Jefferson,274.078,36.05364596449146,-83.45045747809384,1.0,54.0,47089,54012.0,49611.0
TN,Johnson,298.475,36.453719423103344,-81.84906550101076,1.0,0.0,47091,17778.0,35778.0
TN,Lauderdale,471.992,35.762288566532035,-89.62991952453137,1.0,25.0,47097,25825.0,38849.0
TN,Lincoln,570.338,35.137982716019316,-86.58950436438526,1.0,59.0,47103,34117.0,51249.0
TN,Marion,498.16,35.13108269155478,-85.62582075406347,1.0,68.0,47115,28575.0,50819.0
TN,Meigs,195.122,35.51470415591632,-84.81734901835648,,,47121,12306.0,50565.0
TN,Monroe,635.565,35.44262282447503,-84.24942154051355,1.0,59.0,47123,46357.0,45566.0
TN,Obion,544.728,36.357656438291336,-89.14949638913933,1.0,137.0,47131,30267.0,42532.0
OH,Ashtabula,701.931,41.70755233438669,-80.7485512258423,5.0,429.0,39007,97493.0,46950.0
TX,Pecos,4763.847,30.779982530875404,-102.72185663469075,2.0,41.0,48371,15673.0,47008.0
TX,Presidio,3855.237,30.000682759479037,-104.2411986037665,,,48377,6948.0,37738.0
TX,Refugio,770.444,28.32041884760456,-97.16263965295383,1.0,20.0,48391,7032.0,44821.0
TX,Rusk,924.027,32.1053793972873,-94.76221760749097,1.0,96.0,48401,54450.0,49788.0
TX,San Jacinto,569.243,30.58141051177433,-95.16801384700169,,,48407,28719.0,47028.0
TX,San Patricio,693.451,28.006397525381793,-97.52074246950559,1.0,75.0,48409,66893.0,53559.0
NY,Putnam,230.312,41.42448811242704,-73.75663345116742,1.0,164.0,36079,98892.0,100887.0
TX,Terrell,2358.026,30.222615875531137,-102.0765649603683,,,48443,823.0,41413.0
TX,Upton,1241.324,31.368683247394245,-102.04232283639591,2.0,29.0,48461,3671.0,53867.0
TX,Val Verde,3144.75,29.894454652534765,-101.15197269796764,1.0,93.0,48465,49208.0,44276.0
TX,Waller,513.43,30.012952481630663,-95.99190868396602,,,48473,53126.0,59807.0
TX,Webb,3361.482,27.761927947363365,-99.33314438544386,6.0,578.0,48479,275910.0,44919.0
TX,Wilbarger,970.844,34.079226423003824,-99.24118472904316,2.0,687.0,48487,12820.0,44735.0
TX,Winkler,841.107,31.849807203159298,-103.04857598500836,1.0,19.0,48495,7720.0,56781.0
TX,Yoakum,799.708,33.17303342917878,-102.82793214635191,1.0,24.0,48501,8591.0,61560.0
TX,Zapata,998.412,27.000295691001288,-99.16902250406746,,,48505,14190.0,33160.0
UT,Box Elder,5745.551,41.5208434970131,-113.08586484190805,2.0,53.0,49003,54950.0,62689.0
TX,Angelina,797.778,31.256236260675482,-94.6108611689886,4.0,470.0,48005,87092.0,46653.0
TX,Aransas,252.074,28.13108236609526,-97.00874832017347,,,48007,23792.0,46912.0
TX,Bowie,885.006,33.441525321757226,-94.41557326229163,6.0,841.0,48037,94324.0,47339.0
TX,Brewster,6183.733,29.810759559518498,-103.25207083430331,1.0,25.0,48043,9267.0,45670.0
MO,St. Charles,560.435,38.7842347230292,-90.66864224165728,7.0,852.0,29183,399182.0,82048.0
MO,St. Louis,507.8,38.640970402337146,-90.43727997766553,20.0,4832.0,29189,996945.0,66992.0
MO,Scotland,436.671,40.45201227270656,-92.14724352748306,1.0,25.0,29199,4966.0,42053.0
MD,Baltimore,598.302,39.46065326749262,-76.63487284960209,6.0,1899.0,24005,828431.0,75836.0
MD,Harford,437.089,39.555735428989365,-76.31306975323041,2.0,255.0,24025,253956.0,87959.0
MI,Baraga,898.257,46.66379907067657,-88.36782007474999,1.0,15.0,26013,8320.0,43435.0
MI,Charlevoix,416.339,45.28185200441091,-85.11120366954799,1.0,25.0,26029,26244.0,54491.0
MT,Yellowstone,2633.294,45.9353427975711,-108.2771143448781,3.0,630.0,30111,160137.0,59975.0
NE,Boyd,539.94,42.898048860285506,-98.76827708904237,1.0,20.0,31015,1955.0,42431.0
NE,Burt,491.581,41.85110560844918,-96.3255075597806,1.0,18.0,31021,6488.0,57548.0
MI,Muskegon,499.246,43.29138345651278,-86.15198038763288,3.0,413.0,26121,173588.0,49960.0
MI,Oceana,512.071,43.64104739182144,-86.26735560792153,1.0,24.0,26127,26625.0,50374.0
MI,Ottawa,563.467,42.9598372387551,-85.99675458885325,3.0,311.0,26139,290494.0,70420.0
MI,Presque Isle,658.719,45.34049792270065,-83.91682393882584,,,26141,12738.0,45502.0
MI,Sanilac,962.566,43.42376321298091,-82.82063348729696,3.0,65.0,26151,41182.0,46184.0
MI,Schoolcraft,1171.358,46.19465602759641,-86.20142355561191,1.0,12.0,26153,8068.0,44887.0
SC,Charleston,916.089,32.83230911973316,-79.95161252403413,11.0,2166.0,45019,405905.0,62958.0
SD,Jackson,1863.914,43.693527098758736,-101.62713560985193,,,46071,3307.0,34122.0
SD,Lawrence,800.035,44.35929045981832,-103.7928144569861,3.0,66.0,46081,25741.0,51774.0
SD,Lincoln,577.279,43.27806555786732,-96.72024293982791,5.0,118.0,46083,58807.0,84889.0
SD,McPherson,1136.644,45.7662596229861,-99.22119726668028,1.0,6.0,46089,2407.0,39850.0
SD,Minnehaha,807.147,43.67411626733677,-96.79145759969786,7.0,1150.0,46099,192876.0,60033.0
SD,Perkins,2870.478,45.490458455231945,-102.47553715402374,,,46105,2922.0,55626.0
SD,Roberts,1101.041,45.62991659988287,-96.94576610676826,1.0,25.0,46109,10447.0,44709.0
NH,Belknap,400.232,43.51928099298513,-71.41843041531381,1.0,137.0,33001,61022.0,64777.0
NH,Coos,1794.685,44.6907348801528,-71.30442647491849,3.0,66.0,33007,31589.0,44259.0
NH,Hillsborough,876.139,42.915129325058956,-71.71022395253839,10.0,1144.0,33011,415247.0,78714.0
NH,Merrimack,934.116,43.299114437402814,-71.68249890929428,4.0,395.0,33013,151132.0,74351.0
NJ,Atlantic,555.704,39.478284110156594,-74.65603519926368,7.0,1414.0,34001,265429.0,60826.0
NJ,Burlington,798.576,39.875301171511076,-74.66781519414602,9.0,1112.0,34005,445384.0,84470.0
NJ,Cumberland,483.703,39.3703794308634,-75.10424464551522,3.0,511.0,34011,150972.0,51790.0
NE,Cherry,5960.422,42.54538853465405,-101.1201565439479,1.0,25.0,31031,5761.0,49782.0
NE,Dakota,264.255,42.38982533657148,-96.5655626849543,,,31043,20083.0,55522.0
NE,Deuel,439.851,41.11148695324096,-102.3347044677143,,,31049,1825.0,47097.0
NE,Douglas,328.455,41.29612172227344,-96.15677642344576,18.0,3068.0,31055,566880.0,64580.0
NE,Franklin,575.816,40.1763732564376,-98.95299493802591,1.0,14.0,31061,3023.0,48778.0
NE,Gage,851.491,40.26183517282675,-96.68938832994364,1.0,25.0,31067,21493.0,49931.0
OH,Cuyahoga,457.191,41.42491785118346,-81.66058528230408,27.0,8105.0,39035,1243857.0,50006.0
OH,Fulton,405.443,41.6011374623473,-84.13221597666448,1.0,117.0,39051,42276.0,62800.0
OH,Gallia,466.53,38.82665521978604,-82.31463983443271,1.0,287.0,39053,29979.0,43785.0
MO,DeKalb,421.356,39.892096165506565,-94.40462463801177,,,29063,12630.0,48920.0
MO,Dunklin,541.069,36.26775693513382,-90.0927072792063,1.0,116.0,29069,29423.0,37331.0
MO,Harrison,722.504,40.354790622131965,-93.9922373489885,1.0,19.0,29081,8414.0,40639.0
MO,Howard,463.849,39.14360952221994,-92.69713691909546,,,29089,10137.0,45767.0
MO,Howell,927.248,36.77393106837759,-91.88676182308612,2.0,139.0,29091,40076.0,36762.0
NC,Bertie,699.27,36.069731194027625,-76.96506284482622,1.0,6.0,37015,19026.0,35433.0
NC,Burke,507.099,35.750257922114145,-81.71046471545758,1.0,315.0,37023,90382.0,44946.0
NC,Camden,240.556,36.3650408801485,-76.17906434945857,,,37029,10710.0,65955.0
NC,Carteret,506.251,34.82244140755708,-76.64801873481288,1.0,135.0,37031,69524.0,55052.0
MO,Mississippi,411.583,36.81825739286403,-89.29628747164091,,,29133,13336.0,34735.0
MO,New Madrid,674.84,36.59012478136834,-89.65081706584802,,,29143,17296.0,38093.0
MO,Oregon,789.796,36.68737290842142,-91.40328909090029,,,29149,10541.0,32720.0
MO,Pemiscot,492.544,36.20754533848821,-89.78528030008685,1.0,167.0,29155,16272.0,31831.0
MO,Platte,420.19,39.379653900088904,-94.77565608525478,1.0,97.0,29165,102985.0,82567.0
NC,Johnston,791.299,35.51788491578562,-78.36421592272819,1.0,199.0,37101,202675.0,60296.0
NC,Lenoir,400.591,35.23921948928573,-77.63848619508533,1.0,261.0,37107,55976.0,40433.0
NC,Macon,515.558,35.15290472386594,-83.42439317001487,2.0,83.0,37113,35285.0,46426.0
NC,Mecklenburg,523.842,35.24229391371601,-80.83134426783084,13.0,2949.0,37119,1093901.0,64509.0
NC,Moore,697.843,35.310624386900784,-79.48177306186165,1.0,372.0,37125,98682.0,59471.0
OK,Adair,573.477,35.88483728691148,-94.65858113093974,1.0,67.0,40001,22082.0,35156.0
OK,Beaver,1814.672,36.749758150864025,-100.4758058000352,1.0,24.0,40007,5319.0,52550.0
OK,Cherokee,749.408,35.906927754038904,-94.99980895797266,2.0,100.0,40021,48675.0,42913.0
OK,Choctaw,770.357,34.02531653040749,-95.55250064793428,2.0,64.0,40023,14668.0,35308.0
OK,Cotton,632.654,34.29139359050751,-98.36710285847919,,,40033,5776.0,43386.0
OK,Delaware,738.177,36.408028197561514,-94.80299150671168,1.0,58.0,40041,42733.0,40287.0
OK,Grady,1100.497,35.015101309732046,-97.88392101511144,1.0,99.0,40051,55551.0,56489.0
NC,Watauga,312.556,36.22683354979276,-81.70535594952554,2.0,217.0,37189,55945.0,48489.0
TX,Burleson,659.026,30.493218468795657,-96.61871761902094,1.0,25.0,48051,18389.0,53626.0
NM,Hidalgo,3436.861,31.913903718046488,-108.71485912341969,,,35023,4240.0,39882.0
NM,Luna,2965.188,32.18195294440299,-107.74891826373047,1.0,25.0,35029,23963.0,30570.0
NM,McKinley,5449.809,35.58024734728621,-108.26159855135003,4.0,228.0,35031,72290.0,33976.0
NM,Otero,6613.209,32.61327968506705,-105.7417976690699,2.0,112.0,35035,66781.0,42701.0
TN,Sequatchie,265.858,35.37215255003783,-85.41020541285475,,,47153,14876.0,49707.0
TN,Shelby,763.174,35.186794208532916,-89.89641239410997,20.0,4876.0,47157,935764.0,47924.0
TN,Sullivan,413.363,36.5146666023264,-82.29714844302868,5.0,1175.0,47163,157668.0,46024.0
TN,Unicoi,186.165,36.10821023496804,-82.43504171626059,1.0,83.0,47171,17761.0,43688.0
TN,Wayne,734.1,35.23679732625076,-87.78847598291667,1.0,78.0,47181,16558.0,38879.0
SC,Lancaster,549.16,34.687041407698466,-80.70532152043123,1.0,211.0,45057,95380.0,58035.0
NY,Richmond,58.37,40.580729072319095,-74.1523802624399,5.0,1187.0,36085,476179.0,79719.0
NY,Schuyler,328.333,42.394407987680395,-76.88032488491828,1.0,25.0,36097,17912.0,50190.0
NY,Sullivan,968.132,41.71604325162426,-74.76435656207227,2.0,169.0,36105,75498.0,51985.0
NY,Ulster,1124.235,41.88766443861554,-74.25977911060964,3.0,325.0,36111,178599.0,63073.0
NY,Washington,831.184,43.30725757669639,-73.42836080225997,,,36115,61197.0,55913.0
NY,Westchester,430.497,41.16164271487071,-73.75642797009287,18.0,3235.0,36119,967612.0,94521.0
SC,York,680.595,34.97439662892535,-81.18075193914669,2.0,334.0,45091,274118.0,64904.0
SD,Bon Homme,563.701,42.98513510029848,-97.88290808187212,2.0,50.0,46009,6980.0,50278.0
SD,Brown,1712.981,45.59004609434785,-98.35163895945517,2.0,157.0,46013,39316.0,60082.0
SD,Campbell,733.677,45.77146499816871,-100.04839999699374,,,46021,1377.0,45737.0
MO,Stone,464.033,36.74530370526185,-93.45345995384378,,,29209,31749.0,46026.0
MO,Vernon,826.398,37.84815732891571,-94.34255586982482,2.0,140.0,29217,20528.0,42552.0
MO,Worth,266.613,40.47895059695912,-94.41871210341941,,,29227,2040.0,43119.0
MT,Beaverhead,5541.624,45.13537741103927,-112.90355085080382,1.0,25.0,30001,9404.0,47674.0
NC,Surry,532.166,36.41144572904821,-80.69087110135332,2.0,226.0,37171,71948.0,46342.0
NC,Tyrrell,389.035,35.81793550828784,-76.1962791778223,,,37177,4131.0,36765.0
OH,Harrison,402.339,40.29321298614549,-81.09070740875414,1.0,25.0,39067,15174.0,50301.0
OH,Hocking,421.323,39.496378394265456,-82.47713270337599,1.0,30.0,39073,28385.0,50568.0
OH,Jackson,420.304,39.0210630979447,-82.61552778768142,1.0,24.0,39079,32384.0,44726.0
TX,Calhoun,506.84,28.497566555476183,-96.6428886086682,1.0,25.0,48057,21561.0,52085.0
TX,Chambers,597.137,29.737699181630223,-94.60584193937912,2.0,39.0,48071,42454.0,89513.0
TX,Comanche,937.754,31.947920994588817,-98.55833627604692,1.0,25.0,48093,13534.0,52251.0
TX,Cooke,874.759,33.63742225845583,-97.21523100204034,2.0,78.0,48097,40574.0,52047.0
MD,Baltimore,80.944,39.30112157969407,-76.6107042625823,17.0,4589.0,24510,602495.0,50501.0
SC,Lexington,698.913,33.89810184286564,-81.27523213870799,3.0,556.0,45063,295032.0,60627.0
SC,Marion,489.227,34.08007844319205,-79.36075476861357,1.0,124.0,45067,31039.0,34365.0
SC,Pickens,496.407,34.887143912247595,-82.72608330449034,2.0,164.0,45077,124937.0,48794.0
MI,Gogebic,1101.849,46.407287373967776,-89.69501697550618,1.0,25.0,26053,15096.0,39934.0
SD,Clay,412.185,42.91527779190529,-96.97559021911114,1.0,25.0,46027,14041.0,46378.0
SD,Corson,2469.692,45.70887746393231,-101.1951585318221,1.0,12.0,46031,4165.0,34024.0
SD,Fall River,1739.915,43.239455906112624,-103.52765082768936,2.0,25.0,46047,6758.0,46782.0
SD,Gregory,1014.957,43.19446337701351,-99.18739802041564,2.0,41.0,46053,4212.0,40583.0
MN,Beltrami,2504.94,47.973891293209114,-94.93740757848272,2.0,118.0,27007,46847.0,47073.0
MN,Brown,611.09,44.240706711582035,-94.72771319943553,3.0,102.0,27015,25111.0,60626.0
MN,Cass,2021.542,46.94968622241693,-94.32686851854601,1.0,0.0,27021,29519.0,48651.0
MN,Clay,1045.366,46.893071109210695,-96.48970643013453,,,27027,63955.0,65914.0
SD,Tripp,1612.446,43.34478070130105,-99.88261361012684,1.0,25.0,46123,5478.0,45710.0
SD,Yankton,521.164,43.00839781093681,-97.39504012796027,3.0,242.0,46135,22869.0,56535.0
MT,Carter,3340.752,45.51693074787486,-104.53654876899977,1.0,31.0,30011,1238.0,47985.0
MT,Custer,3783.362,46.252448418953215,-105.57148861378576,1.0,90.0,30017,11586.0,50525.0
MT,Fallon,1620.772,46.33493880465667,-104.41859516604751,1.0,40.0,30025,2920.0,62029.0
MT,Fergus,4339.803,47.264539795695235,-109.2243655049599,1.0,90.0,30027,11113.0,49147.0
MT,Garfield,4675.356,47.27727552327899,-106.99362436205651,1.0,24.0,30033,1268.0,44580.0
MT,Granite,1727.415,46.4047310490614,-113.4412377217902,1.0,9.0,30039,3378.0,48410.0
MT,Judith Basin,1869.821,47.04627415290734,-110.26773746001396,,,30045,1952.0,50197.0
NE,Otoe,615.631,40.64838784415087,-96.1363087616855,2.0,36.0,31131,15985.0,60734.0
MA,Bristol,553.096,41.797919192941976,-71.11762451923299,10.0,1399.0,25005,564022.0,66005.0
MA,Essex,492.563,42.672599358807624,-70.95602992678695,16.0,1443.0,25009,790638.0,76373.0
MA,Nantucket,44.97,41.28422779202767,-70.07344073853967,1.0,19.0,25019,11327.0,97525.0
NJ,Middlesex,308.914,40.43861106843028,-74.40933366566031,12.0,2657.0,34023,829685.0,87666.0
MI,Grand Traverse,464.331,44.66788957199354,-85.56134540895145,1.0,377.0,26055,92573.0,64591.0
NE,Hooker,721.121,41.91586243445682,-101.13542926906227,,,31091,682.0,46220.0
NE,Jefferson,570.185,40.17582074994143,-97.14257346317477,1.0,17.0,31095,7097.0,47075.0
NE,Keya Paha,773.072,42.879150936523104,-99.70934384483547,,,31103,810.0,48429.0
NE,Lincoln,2564.068,41.04740504975224,-100.74584818651448,1.0,116.0,31111,35185.0,56803.0
MS,Madison,714.506,32.63348111396393,-90.03517509783417,1.0,67.0,28089,105630.0,75740.0
MS,Marshall,706.193,34.76013883680881,-89.50143107293265,1.0,40.0,28093,35451.0,40285.0
MN,Cook,1452.277,47.90360234524447,-90.53074991700727,1.0,16.0,27031,5393.0,54465.0
MN,Goodhue,756.838,44.409892077891534,-92.72277503944659,3.0,83.0,27049,46403.0,67039.0
MN,Houston,552.058,43.671208838801206,-91.4953830118941,,,27055,18578.0,59613.0
NC,Craven,708.958,35.117396059349666,-77.08121389183295,2.0,350.0,37049,102912.0,50748.0
NC,Cumberland,652.315,35.04291753502577,-78.82983599594785,4.0,666.0,37051,332330.0,46779.0
NC,Northampton,536.589,36.41416643074039,-77.39713907287758,,,37131,19676.0,37233.0
NC,Pamlico,336.537,35.13676527673423,-76.7337816144471,,,37137,12670.0,46447.0
NC,Polk,237.789,35.2785042831579,-82.16666317983028,1.0,35.0,37149,20611.0,50467.0
NC,Robeson,949.221,34.64034062839332,-79.10522022249354,1.0,452.0,37155,131831.0,35407.0
PA,Montgomery,483.04,40.212907544268695,-75.36814635989448,15.0,3403.0,42091,828604.0,90155.0
PA,Northumberland,458.368,40.85059074495749,-76.71092617628436,2.0,173.0,42097,91083.0,47243.0
PA,Pike,544.961,41.33029786981072,-75.03147345867978,,,42103,55933.0,62657.0
NJ,Monmouth,468.793,40.26648789796993,-74.21608084341408,8.0,2176.0,34025,621354.0,99223.0
NJ,Union,102.855,40.66027234263798,-74.31099789141675,10.0,1521.0,34039,558067.0,80737.0
NM,Catron,6923.69,33.91449143471495,-108.4049364764164,,,35003,3578.0,34777.0
NM,Chaves,6065.275,33.36264499816372,-104.46683266081193,3.0,229.0,35005,64689.0,43527.0
NM,Curry,1404.797,34.57402000116295,-103.34692362595037,1.0,106.0,35009,49437.0,47202.0
MT,Mineral,1219.437,47.143298562412895,-114.99000928067782,1.0,25.0,30061,4316.0,43458.0
ND,Adams,987.619,46.09690472389435,-102.52854639149125,1.0,25.0,38001,2294.0,53162.0
CT,New London,664.878,41.48841778975546,-72.11008546578178,2.0,465.0,09011,266784.0,67790.0
DE,Kent,586.179,39.08650078942694,-75.56908560299007,2.0,288.0,10001,178550.0,54980.0
DE,New Castle,426.286,39.58184886585979,-75.64786882923886,10.0,2016.0,10003,559335.0,69562.0
FL,Brevard,1015.664,28.2922071235033,-80.7309810040454,11.0,1768.0,12009,596849.0,57612.0
FL,Levy,1118.206,29.31775599645031,-82.74006670252251,1.0,40.0,12075,40770.0,39037.0
AR,Craighead,707.206,35.83017795258183,-90.63236624495251,4.0,619.0,05031,108558.0,45615.0
